location_id,"date","V1","location_name","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper","total_pop","deaths_mean_p100k_rate","deaths_lower_p100k_rate","deaths_upper_p100k_rate","totdea_mean_p100k_rate","totdea_lower_p100k_rate","totdea_upper_p100k_rate","deaths_mean_smoothed_p100k_rate","deaths_lower_smoothed_p100k_rate","deaths_upper_smoothed_p100k_rate","totdea_mean_smoothed_p100k_rate","totdea_lower_smoothed_p100k_rate","totdea_upper_smoothed_p100k_rate","confirmed_infections_p100k_rate","est_infections_mean_p100k_rate","est_infections_lower_p100k_rate","est_infections_upper_p100k_rate","inf_cuml_mean","inf_cuml_upper","inf_cuml_lower","seroprev_mean","seroprev_upper","seroprev_lower"
76,2020-02-14,15663,"Belgium",0.243479848893129,0.243479848893129,0.243479848893129,0.0328300606810778,0.0328300606810778,0.0328300606810778,0.0313854667911423,0.0313854667911423,0.0313854667911423,0.0101345499704261,0.0101345499704261,0.0101345499704261,0.00610387850252276,0.00610387850252276,0.00610387850252276,0,0,0,0,0,0,0,0,0,0,0,0,0.003746028364572,0.003746028364572,0.003746028364572,0.0345555913348942,0.0345555913348942,0.0345555913348942,"observed",2.99680853985345,"observed",0.0613956163492106,0,6.41406972341969,1.75355549567759,15.983486238375,11419165.5284564,0,0,0,0,0,0,3.28047470302182e-05,3.28047470302182e-05,3.28047470302182e-05,0.000302610477523792,0.000302610477523792,0.000302610477523792,0,0.0561693383587085,0.0153562490298241,0.139970702750077,23.6154046078454,57.2058879515265,7.44163757831825,3.23860042483483e-07,4.39117802780266e-07,2.33541016369035e-07
76,2020-02-15,15664,"Belgium",0.262541369036907,0.262541369036907,0.262541369036907,0.0355092164746012,0.0355092164746012,0.0355092164746012,0.0340052866170155,0.0340052866170155,0.0340052866170155,0.0113309892977976,0.0113309892977976,0.0113309892977976,0.00680283345054791,0.00680283345054792,0.00680283345054792,0,0,0,0,0,0,0,0,0,0,0,0,0.0039805157928334,0.0039805157928334,0.0039805157928334,0.0385361071277276,0.0385361071277276,0.0385361071277276,"observed",2.9379425680248,"observed",0.10148655976466,0,9.02502478409581,2.42667557937649,22.5228681298375,11419165.5284564,0,0,0,0,0,0,3.48582020543796e-05,3.48582020543796e-05,3.48582020543796e-05,0.000337468679578172,0.000337468679578172,0.000337468679578172,0,0.0790340131387497,0.0212509011567373,0.197237425744559,32.6404293919412,79.728756081364,9.86831315769474,3.60040662406257e-07,4.97052793264192e-07,2.59018344147117e-07
76,2020-02-16,15665,"Belgium",0.285922764067427,0.285922764067427,0.285922764067427,0.0388421559904764,0.0388421559904764,0.0388421559904764,0.0372650820661215,0.0372650820661215,0.0372650820661215,0.0128571235212822,0.0128571235212822,0.0128571235212822,0.00769220354768502,0.00769220354768502,0.00769220354768502,0,0,0,0,0,0,0,0,0,0,0,0,0.0042614379901805,0.0042614379901805,0.0042614379901805,0.0427975451179081,0.0427975451179081,0.0427975451179081,"observed",2.87269394086697,"observed",0.168166761159595,0,12.7362646013331,3.41411521539714,31.7271500660694,11419165.5284564,0,0,0,0,0,0,3.73182959784675e-05,3.73182959784675e-05,3.73182959784675e-05,0.000374786975556639,0.000374786975556639,0.000374786975556639,0,0.111534109647456,0.0298981147693254,0.277841230928878,45.3766939932743,111.455906147433,13.2824283730919,4.02050037911253e-07,5.7477771958622e-07,2.84177292488425e-07
76,2020-02-17,15666,"Belgium",0.314947825732212,0.314947825732211,0.314947825732211,0.0430373505422439,0.0430373505422439,0.0430373505422439,0.0413703965173298,0.0413703965173298,0.0413703965173298,0.0148286595126891,0.0148286595126891,0.0148286595126891,0.00883846252249231,0.00883846252249231,0.00883846252249231,0,0,0,0,0,0,0,0,0,0,0,0,0.0046015652228346,0.0046015652228346,0.0046015652228346,0.0473991103407427,0.0473991103407427,0.0473991103407427,"observed",2.62618514178998,"observed",0.268261310426446,0,17.9594142302402,4.84182302575879,43.7472747773719,11419165.5284564,0,0,0,0,0,0,4.02968606713648e-05,4.02968606713648e-05,4.02968606713648e-05,0.000415083836228004,0.000415083836228004,0.000415083836228004,0,0.157274313832176,0.0424008480627856,0.383103955086335,63.3361082235145,155.203180924805,18.1242513988507,4.51749065596563e-07,6.69034437133231e-07,3.1565490310299e-07
76,2020-02-18,15667,"Belgium",0.351453754064348,0.351453754064348,0.351453754064348,0.0483844031917836,0.0483844031917836,0.0483844031917836,0.0466068074056203,0.0466068074056203,0.0466068074056203,0.0174095363289675,0.0174095363289675,0.0174095363289675,0.010335587325185,0.010335587325185,0.010335587325185,0,0,0,0,0,0,0,0,0,0,0,0,0.0050189190342778,0.0050189190342778,0.0050189190342778,0.0524180293750205,0.0524180293750205,0.0524180293750205,"observed",2.1167900794606,"observed",0.401087664378971,0,25.2156258188289,6.97895440248168,60.1029794124132,11419165.5284564,0,0,0,0,0,0,4.39517145256431e-05,4.39517145256431e-05,4.39517145256431e-05,0.000459035550753647,0.000459035550753647,0.000459035550753647,0,0.220818463100407,0.0611161506074171,0.526334251505833,88.5517340423434,215.306160337219,25.1032058013324,5.11742015621918e-07,7.92874160787089e-07,3.45117921340795e-07
76,2020-02-19,15668,"Belgium",0.396728022616542,0.396728022616542,0.396728022616542,0.0552897048980782,0.0552897048980781,0.0552897048980781,0.0533751774681669,0.0533751774681669,0.0533751774681669,0.0208356390873057,0.0208356390873057,0.0208356390873057,0.0123185049933455,0.0123185049933455,0.0123185049933455,0,0,0,0,0,0,0,0,0,0,0,0,0.0055379461848298,0.0055379461848298,0.0055379461848298,0.0579559755598503,0.0579559755598503,0.0579559755598503,"observed",1.26509435713641,"observed",0.558077967738109,0,35.1407408298808,10.0376311362157,81.2339261182507,11419165.5284564,0,0,0,0,0,0,4.84969428898225e-05,4.84969428898225e-05,4.84969428898225e-05,0.00050753249364347,0.00050753249364347,0.00050753249364347,0,0.307734752966936,0.0879016169018835,0.711382332761679,123.692474872224,296.540086455469,35.1408369375481,5.85722915867911e-07,9.50479172328222e-07,3.78591980577196e-07
76,2020-02-20,15669,"Belgium",0.455721691544042,0.455721691544042,0.455721691544042,0.0643315498181433,0.0643315498181433,0.0643315498181433,0.0622461803889155,0.0622461803889155,0.0622461803889155,0.0254512276864133,0.0254512276864133,0.0254512276864133,0.0149837304370248,0.0149837304370248,0.0149837304370248,0,0,0,0,0,0,0,0,0,0,0,0,0.00619173117061921,0.00619173117061921,0.00619173117061921,0.0641477067304695,0.0641477067304695,0.0641477067304695,"observed",0.0421364170913172,"observed",0.729179169470245,0,48.4815402123222,14.4461882835962,108.632131655431,11419165.5284564,0,0,0,0,0,0,5.42222735557121e-05,5.42222735557121e-05,5.42222735557121e-05,0.000561754767199182,0.000561754767199182,0.000561754767199182,0,0.424562899027139,0.126508265841287,0.951314098956891,172.174015084546,405.1722181109,49.5870252211443,6.78984235050962e-07,1.15937629068404e-06,4.16042384149622e-07
76,2020-02-21,15670,"Belgium",0.533709663053674,0.533709663053675,0.533709663053675,0.0763445801772462,0.0763445801772463,0.0763445801772463,0.0740438697620599,0.0740438697620599,0.0740438697620599,0.0317645984208814,0.0317645984208814,0.0317645984208814,0.01862091515494,0.01862091515494,0.01862091515494,0,0,0,0,0,0,0,0,0,0,0,0,0.0070256753738791,0.0070256753738791,0.0070256753738791,0.0711733821043486,0.0711733821043486,0.0711733821043486,"observed",-1.50978208549439,"observed",0.909400604250278,0,66.0873268235294,20.7918243498394,139.657368123452,11419165.5284564,0,0,0,0,0,0,6.1525295840324e-05,6.1525295840324e-05,6.1525295840324e-05,0.000623280063039506,0.000623280063039506,0.000623280063039506,0,0.578740422483943,0.18207831647616,1.22300852698411,238.261341908076,544.829586234352,70.3788495709836,7.99160478049514e-07,1.44495168618415e-06,4.60897677853572e-07
76,2020-02-22,15671,"Belgium",0.638372857242367,0.638372857242367,0.638372857242367,0.0925459087288544,0.0925459087288544,0.0925459087288544,0.0899704905263213,0.0899704905263213,0.0899704905263213,0.0405279548138605,0.0405279548138605,0.0405279548138605,0.0236582129291072,0.0236582129291072,0.0236582129291072,0,0,0,0,0,0,0,0,0,0,0,0,0.0081030059167969,0.0081030059167969,0.0081030059167969,0.0792763880211455,0.0792763880211455,0.0792763880211455,"observed",-3.27321539667614,"observed",1.09953585494839,0,88.9014638966941,29.8507464658268,180.042818545162,11419165.5284564,0,0,0,0,0,0,7.09597027611546e-05,7.09597027611546e-05,7.09597027611546e-05,0.00069423976580066,0.00069423976580066,0.00069423976580066,0,0.778528550752267,0.261409175578015,1.57667228920097,327.16280580477,724.872404779514,100.22959603681,9.5731724413956e-07,1.82364813693426e-06,5.14033253596756e-07
76,2020-02-23,15672,"Belgium",0.780913290189541,0.780913290189541,0.780913290189541,0.11471360190301,0.11471360190301,0.11471360190301,0.111782982176043,0.111782982176043,0.111782982176043,0.0528384937975882,0.0528384937975882,0.0528384937975882,0.030720161188415,0.030720161188415,0.030720161188415,0,0,0,0,0,0,0,0,0,0,0,0,0.00951330602483647,0.00951330602483647,0.00951330602483647,0.088789694045982,0.088789694045982,0.088789694045982,"observed",-5.05502745159347,"observed",1.30295499733648,0,117.952790365785,42.5640556039344,228.569780839284,11419165.5284564,0,0,0,0,0,0,8.33099931963455e-05,8.33099931963455e-05,8.33099931963455e-05,0.000777549758997006,0.000777549758997006,0.000777549758997006,0,1.0329370396799,0.372742259474787,2.00163295881552,445.115596170555,953.442185618798,142.793651640745,1.16952447538898e-06,2.34868324331087e-06,5.81791373937566e-07
76,2020-02-24,15673,"Belgium",0.977674887291284,0.977674887291284,0.977674887291284,0.145446470225391,0.145446470225391,0.145446470225391,0.142049766884803,0.142049766884803,0.142049766884803,0.0702954492853669,0.0702954492853669,0.0702954492853669,0.0407175355709794,0.0407175355709794,0.0407175355709794,0,0,0,0,0,0,0,0,0,0,0,0,0.011385473289761,0.011385473289761,0.011385473289761,0.100175167335743,0.100175167335743,0.100175167335743,"observed",-6.61902610706802,"observed",1.52319643802758,0,154.365360043814,59.5992246675064,288.164761706709,11419165.5284564,0,0,0,0,0,0,9.97049500805339e-05,9.97049500805339e-05,9.97049500805339e-05,0.00087725470907754,0.00087725470907754,0.00087725470907754,0,1.35180946155074,0.521922766764226,2.52351856174259,599.480956214369,1241.60694732551,202.392876308251,1.4591057901636e-06,3.07391995116548e-06,6.63735951132617e-07
76,2020-02-25,15674,"Belgium",1.25253884148791,1.25253884148791,1.25253884148791,0.188548051002593,0.188548051002593,0.188548051002593,0.184530266340617,0.184530266340617,0.184530266340617,0.0952405426198533,0.0952405426198533,0.0952405426198533,0.0549845383714147,0.0549845383714147,0.0549845383714147,0,0,0,0,0,0,0,0,0,0,0,0,0.013907625861682,0.013907625861682,0.013907625861682,0.114082793197425,0.114082793197425,0.114082793197425,"observed",-7.73554410956922,"observed",1.76434381693896,0,199.398573311878,81.8076827312629,357.91285784554,11419165.5284564,0,0,0,0,0,0,0.000121791963055657,0.000121791963055657,0.000121791963055657,0.000999046672133197,0.000999046672133197,0.000999046672133197,0,1.746174646606,0.716406838375354,3.13431710008604,798.879529526247,1599.51980517105,284.200559039514,1.85978144080892e-06,4.10234875938754e-06,7.78525696278524e-07
76,2020-02-26,15675,"Belgium",1.6403075302206,1.6403075302206,1.6403075302206,0.249567509273214,0.249567509273214,0.249567509273214,0.244709494229046,0.244709494229046,0.244709494229046,0.131068307802925,0.131068307802925,0.131068307802925,0.0754557091019588,0.0754557091019588,0.0754557091019588,0,0,0,0,0,0,0,0,0,0,0,0,0.017357518306279,0.017357518306279,0.017357518306279,0.131440311503704,0.131440311503704,0.131440311503704,"observed",-8.22757860490743,"observed",2.03286302742236,0,254.508866442454,110.836613430044,441.567770216796,11419165.5284564,0,0,0,0,0,0,0.000152003386438565,0.000152003386438565,0.000152003386438565,0.00115105005857176,0.00115105005857176,0.00115105005857176,0,2.22878690923799,0.970619202899202,3.86690051139389,1053.3883959687,2041.08757538784,395.037172469558,2.41995479053162e-06,5.54766058321635e-06,9.29390930154959e-07
76,2020-02-27,15676,"Belgium",2.19141756757277,2.19141756757277,2.19141756757277,0.336551065155368,0.336551065155368,0.336551065155368,0.330540314016283,0.330540314016283,0.330540314016283,0.182646420423457,0.182646420423457,0.182646420423457,0.104907006506126,0.104907006506126,0.104907006506126,0,0,0,0,0,0,0,0,0,0,0,0,0.0221461864015,0.0221461864015,0.0221461864015,0.153586497905204,0.153586497905204,0.153586497905204,"observed",-7.99291051206106,"observed",2.33853180149786,0,321.440517758289,148.957613690659,542.116542710984,11419165.5284564,0,0,0,0,0,0,0.000193938745754337,0.000193938745754337,0.000193938745754337,0.0013449888043261,0.0013449888043261,0.0013449888043261,0,2.8149212563498,1.30445270558044,4.74742695830126,1374.82891372699,2583.20411809883,543.994786160217,3.20835553446157e-06,7.41728826297651e-06,1.14089137403465e-06
76,2020-02-28,15677,"Belgium",2.97819405401063,2.97819405401063,2.97819405401063,0.46103789120752,0.46103789120752,0.46103789120752,0.45342578035201,0.45342578035201,0.45342578035201,0.256811371030424,0.256811371030424,0.256811371030424,0.147244114733581,0.147244114733581,0.147244114733581,0,0,0,0,0,0,0,0,0,0,0,0,0.028873184896458,0.028873184896458,0.028873184896458,0.182459682801662,0.182459682801662,0.182459682801662,"observed",-7.03983972606215,"observed",2.69302727271022,0,402.345836302872,197.71533195575,663.086564029607,11419165.5284564,0,0,0,0,0,0,0.000252848466243058,0.000252848466243058,0.000252848466243058,0.00159783727056916,0.00159783727056916,0.00159783727056916,0,3.52342590446063,1.73143415307402,5.80678651497961,1777.17475002986,3246.29068212843,741.710118115967,4.3211681462737e-06,1.01132445426067e-05,1.44331290583813e-06
76,2020-02-29,15678,"Belgium",4.10297682661137,4.10297682661137,4.10297682661137,0.639353660197191,0.639353660197191,0.639353660197191,0.629493445295435,0.629493445295435,0.629493445295435,0.362973320740968,0.362973320740968,0.362973320740968,0.207855482059935,0.207855482059935,0.207855482059935,0,0,0,0,0,0,0,0,0,0,0,0,0.038412402752643,0.038412402752643,0.038412402752643,0.220872085554305,0.220872085554305,0.220872085554305,"observed",-5.50745615788236,"observed",3.10667662483437,0,499.938371518767,260.013172452607,813.061140059929,11419165.5284564,0,0,0,0,0,0,0.000336385374718667,0.000336385374718667,0.000336385374718667,0.00193422264528782,0.00193422264528782,0.00193422264528782,0,4.37806396862299,2.27698925814375,7.1201449706092,2277.11312154863,4059.35182218836,1001.72329056857,5.89054743084828e-06,1.38965587133026e-05,1.87567830906075e-06
76,2020-03-01,15679,"Belgium",5.70803262359381,5.70803262359381,5.70803262359381,0.894182665737487,0.894182665737488,0.894182665737488,0.881140524200934,0.881140524200934,0.881140524200934,0.513727402922535,0.513727402922534,0.513727402922534,0.293976864898635,0.293976864898635,0.293976864898635,0,0,0,0,0,0,0,0,0,0,0,0,0.0520434554254371,0.0520434554254371,0.0520434554254371,0.272915540979742,0.272915540979742,0.272915540979742,"observed",-3.6316475723776,"observed",3.58540846200184,0.999999999999998,617.674985396379,336.042792112242,992.1524865125,11419165.5284564,0,0,0,0,0,0,0.000455755329018968,0.000455755329018968,0.000455755329018968,0.00238997797430679,0.00238997797430679,0.00238997797430679,0.0087572073240204,5.40910790597738,2.9427964002696,8.68848502143234,2894.78810694501,5051.50430870086,1337.76608268082,8.09417450856216e-06,1.92775785085505e-05,2.47703872762275e-06
76,2020-03-02,15680,"Belgium",7.98678167985296,7.98678167985296,7.98678167985296,1.25632847524757,1.25632847524757,1.25632847524757,1.23875852607144,1.23875852607144,1.23875852607144,0.725373902222688,0.725373902222688,0.725373902222688,0.415011546235872,0.415011546235872,0.415011546235872,0,0,0,0,0,0,0,0,0,0,0,0,0.071621259677778,0.071621259677778,0.071621259677778,0.34453680065752,0.34453680065752,0.34453680065752,"observed",-1.6672833396641,"observed",4.1303859597191,6,759.974250443265,426.793206341041,1219.37095836847,11419165.5284564,0,0,0,0,0,0,0.000627202219805806,0.000627202219805806,0.000627202219805806,0.0030171801941126,0.0030171801941126,0.0030171801941126,0.0525432439441225,6.65525207204869,3.73751659241192,10.6782842873222,3654.76235738827,6270.87526706933,1764.55928902186,1.11652500160335e-05,2.65495303219415e-05,3.34860166348637e-06
